label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8
0,0.4692440322008985,0.34792939672820544,0.6665183810946829,0.32467543927088127,0.43860908020298534,0.42628553027956695,0.2145964971013059,0.4216692649368556
0,0.5751765914423115,0.7565217048589166,0.6144651905224916,0.6258808896491813,0.3311873626724046,0.6472077665103588,0.6630974555001109,0.6036652120568505
0,0.5636572235914785,0.5223785212163776,0.46991986180778833,0.274783004279938,0.8803622123004672,0.6630949902248735,0.24647337322070934,0.13265947749906512
0,0.28187130316162157,0.2657641290453479,0.9497565923732391,0.5198699489768476,0.29119512456697394,0.06255215253320909,0.32045768225382143,0.718829509908793
0,0.6958997087611463,0.22943893873348517,0.6277796918357073,0.7471790075104258,0.5856503524393106,0.45966080800999415,0.4231016844289796,0.4671843085901069
0,0.4870513744832216,0.4560623161625496,0.7209168314636933,0.6617602294544566,0.43027030936185445,0.26152094002270043,0.3790639028538606,0.4128188430100378
0,0.5308610022308057,0.4121313704211477,0.7077148260464855,0.706739257061712,0.561540343257328,0.28318427110485755,0.4626344718373329,0.5354550084307654
0,0.46369994485753696,0.6133847631111091,0.5080934482908115,0.20491693139407907,0.4162527705414561,0.6376676596380016,0.41322858770862586,0.24592667856474246
0,0.5608735259089769,0.6097990922109914,0.6173533386747759,0.5553642336144429,0.2182916232099347,0.5199068888728877,0.43359784983915767,0.3952182749223453
0,0.46512783386085776,0.6896978896526202,0.7395968043130527,0.5745893219439259,0.2633403916025224,0.21906543845727264,0.2546166918701672,0.5928459256682901
0,0.5625704508328814,0.37718882950906507,0.5621203285719989,0.39870289247876683,0.7282944537831367,0.48457330367856505,0.34012016088616714,0.3144869560034873
0,0.5107052182574623,0.44458680448908994,0.6095048144595855,0.2811678431988933,0.4948324651468629,0.5388865354513568,0.2057354047316179,0.4181800468738084
0,0.7248729594892165,0.29566502654732474,0.7564700251610096,0.9664988824619839,0.6491528472342732,0.393291247970154,0.25707443207272285,0.5417556959327549
0,0.3528112957725673,0.43509735725113435,0.7579410245842075,0.39585791386953867,0.2527680558342441,0.21527921283976925,0.37332833860103926,0.5264777070032292
0,0.6697137418730591,0.15747137099697378,0.30297322913468466,0.21420371186845066,0.5465606970432138,0.5097162280341878,0.3260703741983091,0.03877777253163347
0,0.4958851612667066,0.4415003410608014,0.616873152976584,0.31447110495725744,0.4224848075257564,0.4163144627297577,0.25603011742227905,0.47540957108842236
0,0.554355424304041,0.44040034774471526,0.8066659055000267,0.788208100956365,0.42242437079051254,0.11020622003084304,0.3730994682611337,0.8909335133326166
0,0.6948965613179349,0.4075287654102667,0.42103279409539557,0.41195716175846914,0.7247522182045596,0.4192566565922799,0.2905914942241819,0.34914178732516477
0,0.8833212118341712,0.4151332320515059,0.22326078851163497,0.2847023955606189,0.9085239876919143,0.7927239457161444,0.12763273640168626,0.09828537126943855
0,0.4864699607374742,0.5333334422262624,0.7969368098232752,0.5581511068628765,0.1762598743440186,0.2279648798204106,0.1633596512832465,0.6267948158235683
0,0.6617061545005385,0.15084307193571714,0.6907128287029746,0.7328266055066671,0.5708178878756577,0.5515071362138544,0.3311598431145157,0.34273085922153035
0,0.25972170665272504,0.6026453557538564,0.7116924002992908,0.08665044157387586,0.4018458805949533,0.24946925685705296,0.13141788730063567,0.3843101881959251
0,0.5563750073444207,0.5466908933122374,0.5403394348636592,0.4538582611473664,0.49674647022700297,0.4835671650711642,0.36921245794140395,0.3166022385120374
0,0.3439194027821748,0.8493988295730845,0.6938872217863732,0.22213481526851686,0.09808193886457447,0.298743278952916,0.23678446901026545,0.5927287525082192
0,0.27294628639128343,1.0,0.8351830740842054,0.41081695964313125,0.14917343951511308,0.13397070020763405,0.4155487891275011,0.9465538261891605
0,0.27444980112515116,0.68201199882147,0.6899952161149153,0.3042483663175868,0.12284580133603179,0.22766618692654914,0.5505490981211543,0.5499143323796146
0,0.44399585542518316,0.3893329184740151,0.7425863942340294,0.427491013530303,0.41016146490253136,0.18727878106205323,0.17144081005652373,0.5086441346528523
0,0.48094050034200325,0.4965090715019199,0.7457769771436001,0.6446499109566979,0.44178926357829534,0.24737463391234274,0.4048320737380756,0.5623991741112134
0,0.1350519823529782,0.41800675375447877,0.8070648322786185,0.26005843880928886,0.30774586264132414,0.1143255464418704,0.4869746549013531,0.35569119906671764
0,0.6655115979095203,0.3867694725138642,0.679084051121069,0.9406458564824061,0.6055047128007017,0.292923604889586,0.664092510072668,0.7036274040521127
0,0.6591430443519315,0.6053164829376975,0.3059977760591525,0.25628017372862527,0.9886759781976665,0.5591092810654501,0.255353646175473,0.08497714890804055
0,0.7022683465924116,0.47413010944608835,0.680860997509513,1.0,0.7065743055833341,0.396360413248697,0.6604563379627711,0.6563896703003649
0,0.35048076021224056,0.06761934069143065,0.8514880033410955,0.5268661906797047,0.549504074476763,0.2063204613307225,0.3143487286570068,0.3746071527850203
0,0.17495057354749546,0.4016959865737234,1.0,0.5505998136659285,0.0,0.1291268251822616,0.5855085190877295,0.7634893846164679
0,0.6015062343511381,0.3065058351617134,0.6137329076303603,0.5440944610191892,0.6362202708362964,0.18883818534713015,0.19427612082275122,0.4960674938187593
1,0.351516121706825,0.49077089249601485,0.7577760632197875,0.4325910837500043,0.4483229866783265,0.09402731724222493,0.27380925319628335,0.500574438304317
0,0.4559001316264036,0.34748492971648476,0.638804303892378,0.38662970439957184,0.7064774270181106,0.31143134776464576,0.1885986854973758,0.21598557990877812
0,0.5093286816618252,0.7390627734326644,0.44551636576077147,0.2857949055671046,0.5574621175315799,0.4318692335361919,0.5141828551079696,0.4072515995168663
0,0.5606017624815249,0.3679938072481477,0.574486582644045,0.36268469991645114,0.6506696081061674,0.49524522061205195,0.1768188769256877,0.23952214195567845
0,0.5798425293991749,0.562903892530808,0.6709135351959014,0.75314820301567,0.5124645054766739,0.27331200080186613,0.5731370425237894,0.7307780266139888
0,0.49340986840691703,0.5371617162232999,0.5094185200250864,0.3263203066092615,0.7002773659806969,0.5028842777074943,0.4494977757629864,0.24429011429530548
0,0.5018069986136665,0.4929382746197124,0.5463624314496537,0.4011688950813459,0.9924903905510485,0.21926599265070895,0.32370294054130533,0.4126176502959041
0,0.4846601397736531,0.41086188107132876,0.7573846829451898,0.5126169119198681,0.30962412912664167,0.35953528062723905,0.35307512229703786,0.614737373761059
0,0.7267277891596681,0.2771155564801994,0.7707430781122704,0.7352837009331975,0.1789554502313166,0.31804411453650194,0.0,0.76531573918705
0,0.6709833652842206,0.4070358005082635,0.3351216750775238,0.2899745754204078,0.8265917318553522,0.6911904560312857,0.44246092976376816,0.14559155791525075
0,0.6319573480239512,0.4072674022075314,0.6150549736009869,0.6777286191478143,0.46801259931754724,0.4845607049764986,0.4947150610547635,0.4571085769084312
0,0.5210283708691594,0.2367501359424433,0.4722173023741241,0.18380824510867275,0.2733481256826905,0.5446359884656141,0.2739897750494595,0.0
0,0.4163625949121408,0.43720677669224167,0.8593496451015509,0.7823355167552596,0.7285345399090676,0.1992283425361727,0.4996092816359706,0.6397660861359613
0,0.5792871793881025,0.6328131887107327,0.7047704759378917,0.7168124751096272,0.4374971624219345,0.21679472792875473,0.428957918741652,0.8101032096303941
0,0.4335858268019859,0.8422180758810308,0.8492161838986443,0.829202151222831,0.31983491709147904,0.16203119032674002,0.6652202211937254,1.0
0,0.4568766633477476,0.5339318746623158,0.5826436864964296,0.3468101305942612,0.6976343497183871,0.18476876611845877,0.3322537863003199,0.5444604850956323
0,0.5823462763788033,0.5924469318522111,0.7980313388280664,0.8054259764725554,0.6273606231271781,0.44474337830801447,0.28287354071204346,0.6833439639018493
0,0.6865887668259758,0.0,0.5259554988751143,0.47918036558634663,0.8038798651657351,0.6207880593212249,0.263134036455095,0.08276670566394823
0,0.49355225987158297,0.507145924220468,0.6217637274374216,0.2666279029062289,0.6414344802522405,0.3432375825321919,0.11840927491016297,0.5131573589423638
0,0.6826700661141798,0.7619840284257349,0.4823566692999739,0.5452519858521775,0.48647716586845885,0.5213141802145632,0.3713163532553547,0.49911264740948286
0,0.3784892603812067,0.39989598154953016,0.7428459818416023,0.434930878073608,0.34432881344929184,0.32777040007481323,0.40600010205745535,0.46687108632593066
0,0.2638574192493328,0.39589552364119446,0.9136591138600976,0.5882965025980803,0.16745277918759194,0.0,0.5696222268973967,0.7443968607473199
0,0.6473334102546314,0.4385687174894546,0.5869885085702276,0.6666314864055037,0.7962539624609248,0.37340409195339436,0.4186887593279238,0.5145446776181918
0,0.39427565857959285,0.8063238291356245,0.6123416791841723,0.3362990705474988,0.07541527664562779,0.3801455026617506,0.566596164367453,0.6166252697472798
0,0.581745871483718,0.5491577859379667,0.6767600536162462,0.6974234233550622,0.6850138894118175,0.13124399062060993,0.2750221638353147,0.6608693382079048
0,0.22336371111529757,0.6670350587360855,0.8272860752564307,0.24738422788522355,0.34799762544705864,0.25337947669442573,0.18653820539412283,0.505843764207502
0,0.4943179955532891,0.5788423163115767,0.5342536464430165,0.3202281106587115,0.3875785831183593,0.1454535363682239,0.32579436506184645,0.5585138130973724
0,0.6680443630129456,0.43292428145866557,0.5738739724710825,0.5279296534363647,0.3644115592986462,0.31067102845372196,0.1858293199426052,0.5803656887640389
0,0.5694711658698351,0.5581970317085777,0.8823900799175824,0.9258922197150856,0.27835033434142237,0.2204392786643776,0.35919460303468376,0.9153304020256392
0,0.501714072824322,0.1796825586635409,0.6308252006382215,0.34083069853919196,0.718370057958012,0.2724039432683335,0.20045081642044732,0.37554047681807506
0,0.630745643114075,0.6113951620371043,0.7209315848747261,0.6082686847189193,0.5966716475371171,0.3712592746605094,0.09933734890081987,0.7409541408566512
0,0.49349944333096096,0.6802166812366156,0.7911347033795301,0.6335754519857906,0.166463134083423,0.33834242733590486,0.2657717935387183,0.6527517792616853
0,0.5482381649566718,0.36750480543487307,0.5246248008249561,0.1708624432922488,0.5965009869998785,0.7023735288093866,0.24298561463828133,0.28706479277947916
0,0.5379076807868212,0.6440924871230884,0.46282100112042784,0.33325065827269745,0.822190737544727,0.3033504089806735,0.3305601356608712,0.4259126722084168
0,0.6284391662620336,0.3045415198186951,0.5980335809927076,0.5825276683410409,0.38912365595372034,0.38414364914687427,0.43915347354745876,0.4770348121886964
0,0.8644441958753526,0.5450163743773667,0.344999640108612,0.5880682399719935,0.8106030428336345,0.6729506561034924,0.3665218793022901,0.3460676285386163
0,0.6216545477958146,0.2861165519070235,0.7834794742535225,0.8553775577982731,0.3173939513139635,0.33646601289844724,0.3582851789799713,0.6306720404427425
0,0.5209249227848474,0.7525730934864717,0.6090608700574826,0.4392756371663469,0.5691242155524876,0.4358364109778532,0.31366977274021235,0.46167121130013666
0,0.365929509986701,0.6129033827609356,0.7211579279491067,0.363842834400751,0.5306053082736604,0.0534071575585653,0.23453496920590328,0.6665698937254733
0,0.8109656676360935,0.5217141842027484,0.47782619535786014,0.7945684512251027,0.6163330208395966,0.4381094404961623,0.3896991913889155,0.46502146908349884
0,0.4829578252907865,0.5119115183390442,0.4390817892204581,0.16526544913787172,0.519088091259305,0.3482380550024396,0.325217471404691,0.20473425981100238
0,0.386034044350146,0.1860841056966213,0.6411199047796806,0.2318570701460144,0.42791305782376826,0.2983811496924637,0.33433913287728745,0.37510254685719907
0,0.25943407411588476,0.4303181777611462,0.7508057638035049,0.37965215449397394,0.39387339062933935,0.41972641554884493,0.6455734879086706,0.33379540751138065
0,0.6705768511360242,0.37140283917029593,0.4423986455363863,0.4383589857751673,0.8172281521586687,0.44646760343429265,0.2361791077539805,0.22414221804377568
0,0.5173086859774256,0.5596259657570709,0.5348714904353078,0.34811379319299707,0.48672394087606063,0.43918514167503064,0.3123800976248931,0.34655837955881014
0,0.8885922476288904,0.36241326407084506,0.3660395423609899,0.5118295221097566,0.4726085565766817,0.7273167893158932,0.1593984767218848,0.23297248657173097
0,0.2689311420245933,0.6653498425366589,0.8880326720935786,0.4715901927110665,0.4503163892868705,0.11600975855528821,0.2159360960414876,0.6514930066319925
0,0.4164726281043051,0.4637862284442771,0.47478424112199924,0.12522942651921204,0.3460482329161184,0.3976834927142545,0.40605034824577335,0.16046254089938425
0,0.7396621863554005,0.5837554766735652,0.4342798945726176,0.5089792874360536,0.6846411602572,0.5126631358449022,0.26093781318203424,0.372917931231166
0,0.5406149773081107,0.02594813881602557,0.7146180747110564,0.5714272545159504,0.48080881966294164,0.7514356047804709,0.4312570515150584,0.14114223541075546
1,0.4040060758220135,0.29792075295007286,0.3650178745438909,0.5039270857793349,0.578817780648712,0.2811438982886975,0.3031891708730476,0.674684047100695
1,0.3907956005986022,0.6032209556518408,0.44793481758197584,0.5818888051425036,0.39560397248239476,0.32674699080385944,0.5018961153661993,0.7068972969076971
1,0.48744529257514174,0.7616869368150448,0.692410803198614,0.5499107133729128,0.401139493607146,0.705457373728989,0.5571453430838722,0.8036669874518834
1,0.20311548352258307,0.4707728376592083,0.36511851205255813,0.5875364816340987,0.6075486798803621,0.5782861019584018,0.5680716063609825,0.6413480618154639
1,0.5550434690363304,0.47740911034041833,0.5905958653570541,0.45203843742030286,0.48261148544438526,0.6873234864611205,0.457102345043522,0.49006402059212056
1,0.0,0.6154402681633924,0.09708177923521347,0.637695977381878,0.5591192574919969,0.7082269130361694,1.0,0.7791452405403981
1,0.32711428522754277,0.4541645841512572,0.500820456390125,0.3987256054407145,0.36608650527170855,0.5384807024282134,0.6730164553687447,0.7868485533097046
1,0.1046179232884962,0.43778423704179514,0.08703095795339566,0.7340098087238935,0.8470305042775416,0.10404320643360457,0.47774519989414266,0.7361060845045639
1,0.3990285171910465,0.492794950589125,0.4933287014117836,0.4853192900020439,0.4128728723960235,0.6009098147011166,0.5503002466630375,0.6268161424394489
1,0.24612038859169194,0.46585969226072516,0.2989027492617164,0.49074964337503457,0.40989862803626825,0.3664961517996981,0.6828526365374493,0.9032760742743773
1,0.5072053483419782,0.2732503419091159,0.6042174552222689,0.28570560929802924,0.23042403863135835,0.4334931083838609,0.4257133343001449,0.7328197683766359
1,0.22357379362584084,0.17952920289688937,0.09297132383892065,0.46518485615420263,0.5445076521729219,0.2581857232609345,0.5322133381437232,0.7447103349635023
1,0.27108135573046543,0.48394723582495175,0.4864274145631128,0.5089442684102067,0.4950837737459943,0.730757102348728,0.6012520503325499,0.7732628083227325
1,0.28520082394839497,0.46145340428633624,0.5850432311333899,0.42018834367405994,0.348968836484211,0.6104851209345811,0.6279805148254325,0.9438645809138824
1,0.3297911258558137,0.3131776278720902,0.4171431506525339,0.5662918420258014,0.6656162103695212,0.38256408856598745,0.262749813812167,0.7242091928707347
1,0.49428021198293,0.45622085777524285,0.5280595244884784,0.43151768950609276,0.3886313693273399,0.60599487826723,0.511475628969654,0.6409619850661221
1,0.14497806834054444,0.4776743733804056,0.331855439262528,0.5012913930307422,0.4148990818483498,0.4454352098924216,0.7299633725702485,0.9342397861855647
1,0.3020607623608031,0.4134311627552878,0.5001901828367977,0.42890511753792476,0.3763080814753687,0.3672705743509286,0.5344357055482548,0.9451542984642792
1,0.4536021402971455,0.29594628107471327,0.5324092819080357,0.3443948466053512,0.45653402369693896,0.5075586073463557,0.4682684598368175,0.8070525655845552
1,0.455877437921597,0.5884635475985577,0.45012089647323067,0.6481627658994361,0.49473597108278616,0.2408423108504814,0.30687777065796684,0.5732554187727854
1,0.26243372326019354,0.5079376143454724,0.2626696621683942,0.6535047638317316,0.6702426587901592,0.4061641057708549,0.48668814346785255,0.6958723123196464
1,0.4543020934509912,0.6401812692819281,0.6295548413258235,0.5923579896898296,0.6444288799991199,0.7334283695397539,0.4833551533096154,0.5986649374378897
1,0.3119990316015874,0.9040005433125416,0.46554614458842464,0.7286552155914281,0.5121523318550891,0.9291790502821599,0.7675000698558325,0.6186116642033308
1,0.40478862681615213,0.6785567000909539,0.6473160843388449,0.5906933199272486,0.41281892242960894,0.698522118769179,0.5015040101006543,0.6607256715109531
1,0.28283561500938503,0.43980257882281404,0.4071413127462109,0.6640509640598561,0.7029534232476649,0.5060669318837651,0.33118798404483246,0.45339180216693825
1,0.39389615008573486,0.4662144623602084,0.7066202071198893,0.30054135083100925,0.1771269816497316,0.6549310347375511,0.6805370617244554,0.869519873913984
1,0.35188167967943945,0.4018074266068139,0.3241412771917657,0.5546335626331698,0.540335395888182,0.4980558041785947,0.45162349587629047,0.672671540052999
1,0.2579234929746029,0.50496610156089,0.29202051059097883,0.5791301873122491,0.4519311631567954,0.592345171396288,0.588788859425472,0.7545312770647863
1,0.2775721172858269,0.6517651930701159,0.19778153916596153,0.735833766808604,0.8333944196581777,0.5594259988842626,0.5938769039641492,0.6402233699371143
1,0.4175716500588788,0.23133240952193893,0.36075203770231545,0.4177689971157244,0.5805333033364074,0.37103746212639765,0.36359506830690214,0.6056309126030478
1,0.2735687649088661,0.4335573920031378,0.38992503447790317,0.49957335494496047,0.5016175722901713,0.47546682298032933,0.567269644020231,0.825288262544848
1,0.23337969490095178,0.2623818066952441,0.46249083654021883,0.3385169045875672,0.44492040147307754,0.8101873546765871,0.6595048116100587,0.7987256532309804
1,0.40278669666703026,0.4546338403235044,0.5479083050801326,0.4212220908456724,0.36894981815332584,0.6429912238093586,0.5790799610612487,0.6800981832832838
1,0.35335411491001667,0.563544974228129,0.48283013910328604,0.5521307338264289,0.4853506870362761,0.7546298038926786,0.583056349673054,0.6476030496822299
1,0.48716274582768704,0.5477278078061469,0.7434507190672272,0.4611187352211922,0.37492433904526945,0.9198629322114208,0.48381236805407013,0.5189450974931658
1,0.3823139069897323,0.49616984748224985,0.7826838766432268,0.39747293837485115,0.41717568736700156,0.8371544643568136,0.549773669410022,0.7758150536199887
1,0.44516831146988234,0.37890435097679276,0.47425777266199276,0.38200633292954334,0.32380355541064654,0.32540534398862236,0.4953155372969556,0.7782729057028951
1,0.42716484313725966,0.5510347014129753,0.5860532238287869,0.46420092426170706,0.31064589932836956,0.6326253192472682,0.5603373944747039,0.6437022223397173
1,0.32416265187553706,0.37845987422837796,0.20331416357019094,0.5972190021133518,0.6627615499141775,0.22763133720014578,0.39362032757509424,0.6894759649081523
1,0.32976777680313535,0.7807236634870817,0.5998256834239879,0.5798009786207672,0.30817795400030523,0.8237977921035184,0.764849813460147,0.6163844641253267
1,0.444878092936529,0.34362856526635843,0.5395580482661584,0.27827285318366207,0.3254811591346523,0.5204824465733877,0.6099980650920407,0.854516272200695
1,0.42617911019506094,0.49314551564050313,0.553110515988339,0.4220212396251105,0.36556717801430405,0.9378601851364244,0.6434588382371985,0.6205563568578036
1,0.3079002756479152,0.6902527094206685,0.21490706584909952,0.7385768859665619,0.7411860411122235,0.3954295980161843,0.6078716972757926,0.5836513721520702
1,0.4306802361355686,0.3840374089045937,0.41382587128928855,0.5246540655853175,0.5196121496379114,0.4393134062854097,0.38482285738306554,0.595685728112821
1,0.2831410319732571,0.4441169285980473,0.32040412577980065,0.6729721269783743,0.6485307036128397,0.42560567420935264,0.3503031982796175,0.584666592666393
1,0.25991293882774097,0.7003743127907004,0.3934096742968676,0.610006538266272,0.38649653907925396,0.9080366834694391,0.8028161811461001,0.611195237836529
1,0.5066781417229775,0.05548583873624208,0.380125355796739,0.3763704099731049,0.6747834572844568,0.31104727134685073,0.15398063494622463,0.5846046249860538
1,0.08591728293362065,0.551993759698834,0.18802913736096466,0.5983279841221174,0.4560421892217713,0.44068701348610734,0.7787954133550972,0.9717136478855396
1,0.24541502443246296,0.5284241723284984,0.5386328343406843,0.46497718209002664,0.34603816775816953,0.4973082657677588,0.6605266898289341,0.8878816610901104
1,0.17627274014996205,0.7909292539086777,0.09975538804620702,0.8216313040138987,0.7723012541957947,0.7684014850475389,0.8005234424782047,0.47758491733870534
1,0.5009010555153877,0.5057725763156206,0.7878673154070057,0.32371701880897813,0.24782136430861448,0.523045057717968,0.5443546136193491,0.8491853460168546
1,0.30952683651025714,0.670425356379702,0.39405696551006575,0.6372697410737554,0.47196698902530065,0.8148422460498457,0.6646249438341177,0.5848700946379126
1,0.14277133506634748,0.6789064970788573,0.18596559416696337,0.7054442144923043,0.485539902654046,0.5524925935227273,0.736541079840403,0.7434149165242107
1,0.35794712262357076,0.47656651520027615,0.543030954789874,0.40055813246447075,0.42633851859477845,0.8020413524706989,0.6681764441352607,0.8386653569686585
1,0.4084281251368512,0.4034277889776586,0.5606619097243133,0.4661803197406314,0.5505506774548031,0.9361448005845194,0.48039860529345524,0.5410628041628355
1,0.43494769666342037,0.21413878014764745,0.6427105366335693,0.24446908271703788,0.40143946601384317,0.46737054333173056,0.4470710709990378,0.8863085413233267
1,0.4829211673172779,0.2894591705860083,0.751837121984474,0.25801146101429706,0.4435262948714254,0.7646608045558253,0.45039160409428924,0.7872003648806678
1,0.33050965022861845,0.5609565441301914,0.3261995194175711,0.6337886522803848,0.5835773955395618,0.6356484278694673,0.5181638872771361,0.6739061149058796
1,0.39055316889042624,0.28150200846564377,0.6506701809508657,0.3091266043141282,0.4663642515284934,0.7478572899971705,0.5135759357907471,0.7519672540101026
1,0.5290898589445313,0.3421445314235842,0.9613332075609746,0.16430778835296928,0.18592250123909815,0.6652285506575156,0.4717050896575832,0.9085940241156454
1,0.4060473087035086,0.45918843590879893,0.5364985821578846,0.37326186634790026,0.3269371540714437,0.7907584815976918,0.6782286686169913,0.6672541163197071
1,0.4555298935277705,0.38455740871502875,0.4483529835387054,0.5339052202316783,0.6629433619555979,0.7757723470205606,0.4038108136326674,0.47087482376613093
1,0.3553839518512461,0.3702048490658381,0.4184423167857128,0.40322634073069175,0.5134048833071808,0.5463700768414492,0.6065673715988044,0.7843555418433363
1,0.3522137787589011,0.47183991919974827,0.5658694956894427,0.3841002664848997,0.5740786659836429,0.9131609662678883,0.6926191717287105,0.9504553238044974
1,0.3064048284786373,0.4874530492495225,0.4381724459749684,0.6239079988381,0.7099394163539912,0.5149571875220103,0.3958972553696755,0.7773461896212582
1,0.1983866186095733,0.5874851664325627,0.2916447760113664,0.6034159749384564,0.4251044332076474,0.5970097059473111,0.7304745822405041,0.6429658636537224
1,0.26195148760894343,0.4257720330354154,0.28926187865398073,0.5273598717356371,0.5529726980387422,0.5662755050785125,0.5959413914452504,0.7738237450486813
1,0.35862540536930815,0.4776397899130626,0.5955843904710879,0.31069637489497637,0.21886118321264414,0.904761072941306,0.8104896028189322,0.7106777378098161
1,0.1414644185750282,0.6215693163992517,0.1710976084006316,0.70802700599721,0.5777601079092142,0.3675869548538061,0.6836967084868921,0.7519376898504938
1,0.62909015642626,0.3235337486462319,0.9822522759367811,0.1655406417644045,0.26477151753424505,0.6997338594196677,0.4012766116611517,0.9014628996088192
1,0.40636903346328,0.5037749448897976,0.4230259341052273,0.6357529190608712,0.7764120961180541,0.7442211259971258,0.42553412916371197,0.33113421456790093
1,0.34907635361102535,0.23340997078309544,0.49225206926238557,0.18759494319049863,0.20885705822068176,0.6798545092165674,0.7400856003928342,0.9095707258679728
1,0.4223335077883887,0.2561663676388799,0.47433260420341994,0.29175477964041024,0.4180240784549261,0.670561168620452,0.5768717546145935,0.737637388585749
1,0.3650474337498224,0.1921396779662135,0.22114610304735421,0.566963959590258,0.7499913925120226,0.4412067270405141,0.2511340050288024,0.5265868328425196
1,0.23016273284839509,0.37272332737731345,0.3862094831470111,0.4276518485391895,0.48918416178580576,0.5423951903509046,0.6521017629751487,0.8993749391966799
1,0.2605325090877418,0.4668006350187071,0.13322563241857163,0.5993618444118701,0.6185708297086029,0.7261937110416238,0.6850627277141701,0.5918853035828568
1,0.37822348090412994,0.3649341370014654,0.5068413477459152,0.3801283290791543,0.4859363324969725,0.5995052512852714,0.5375369818222911,0.970470954631675
1,0.31577339175497726,0.7910954701763688,0.22449406658705728,0.7977127384367083,0.5519713759242606,0.5756169090745941,0.6141471731447663,0.4952556274453836
1,0.3792518809816685,0.4193687584092704,0.5442671220737731,0.34769040550301206,0.3721404597350504,0.7115182599369643,0.6640352592476114,0.8657894828287134
1,0.3942490795512045,0.2883510361778722,0.42157541615362176,0.3494222870952526,0.2865447690200182,0.5948792462495456,0.5398797185788938,0.7099568815350404
1,0.394589942017094,0.5440050881417736,0.5963102671959142,0.43954565197694434,0.23557186591144377,0.45400683523932,0.5860166895837582,0.8231983846455909
1,0.2907711251853008,0.48710034002845587,0.231426157514514,0.6616483888378826,0.6119756953145964,0.5358406294486622,0.4858505928900849,0.6368244304447426
1,0.14014212429864134,0.9254995675203898,0.18017026359512042,0.9422520056730568,0.41593702985040304,0.19558156597982998,0.5943103676478086,0.6921711189588811
1,0.48527735640812836,0.40099892143718174,0.8901742408841012,0.12069616368198655,0.01803964964175566,1.0,0.7429602755028826,0.9944207203032754
1,0.2538196580356711,0.1945975490133237,0.4623772717340801,0.33799594357352786,0.4385144276853198,0.5235999118453651,0.5243942275773641,0.8555814396971158
1,0.4420986428990039,0.5384092101411697,0.544840436326449,0.45958704891277025,0.3050298431860044,0.6258068332548736,0.57634289191675,0.6867529042602784
1,0.24799334389405567,0.7976624042144255,0.12726405833249538,0.8882470001127314,0.6360349827604549,0.37485159903380366,0.5502163335844118,0.56017948840257
1,0.2462002069103852,0.6233674686172695,0.0,0.8258243195620298,0.6439589079917877,0.4448667203874124,0.5251212317713565,0.5512199494456884
1,0.30857805755682516,0.5331326835319029,0.6466395515620282,0.4253179401506173,0.2372803333606714,0.7251414722759455,0.6547440507699568,0.881380467066459
1,0.5224105232472808,0.41852376984237305,0.6297855420267625,0.31258819082707084,0.23163962039646843,0.7250840381989047,0.5879876314285315,0.659507255536685
